TRX_ID,MEMBER_NO,TRANSACTION_DATE,AUTHORIZATION_DATE,MERCHANT_NO,MERCHANT_NAME,CITY_NAME,NATIONAL_CODE,MCC,POS_MODE,PRODUCT_NAME,SETTLEMENT_AMOUNT,SALES_AMOUNT,TRX_TYPE,IS_FRAUD
T00005845,C000219,2023-03-27 19:44:40,2023-03-27 19:44:44,M63088,Unknown Merchant,NOVOSIBIRSK,RU,5065,MAGNETIC,1308172001: Cash Withdrawal Transaction(Domestic),259127.73,9126.77,PURCHASE,1
T00005853,C000365,2023-03-27 21:16:17,2023-03-27 21:16:55,M25122,Online store 581,ATYRAU,KZ,4816,0000 - Unknown,1308162001: Prepaid Purchase Transaction(International),31.09,31.09,PURCHASE,1
T00005898,C000110,2023-03-28 13:40:18,2023-03-28 13:41:19,M78824,Unknown Merchant,CANCUN,MX,5065,MAGNETIC,1308112001: Debit Purchase Transaction(Domestic),281205.2,7434.75,PURCHASE,1
T00005901,C000208,2023-03-28 13:55:20,2023-03-28 13:55:53,M52663,Pharmacy 612,PAVLODAR,KZ,5912,1000 - Credential on file,1308232001: Transfer Transaction(Domestic),70193.96,70193.96,PURCHASE,1
T00005918,C000194,2023-03-28 18:57:21,2023-03-28 18:58:02,M26853,Supermarket 484,ATYRAU,KZ,4816,0004 - Installment,1308252001: Bill Payment Transaction(Domestic),47.86,47.86,PURCHASE,1
T00005947,C000437,2023-03-29 04:44:11,2023-03-29 04:44:38,M23124,Pharmacy 21,RIO DE JANEIRO,BR,5912,ECOMMERCE,1308122001: Debit Purchase Transaction(International),110.88,109.38,PURCHASE,1
T00006015,C000471,2023-03-30 01:05:04,2023-03-30 01:05:42,M72456,Elecrtronics 938,SEMEY,KZ,4816,0005 - Preauthorized,1308132001: Credit Purchase Transaction(Domestic),98.33,98.33,PURCHASE,1
T00006249,C000182,2023-04-02 13:27:18,2023-04-02 13:28:47,M86122,Transport 99,MONTREAL,CA,4111,0720 - Contactless - VSDC magstripe,1308242001: Transfer Transaction(International),160376.34,160376.34,PURCHASE,1
T00006283,C000366,2023-04-03 01:20:19,2023-04-03 01:20:24,M79209,Cafe and restaraunts 66,ALMATY,KZ,5812,0800 - Contactless - Magstripe,1308132001: Credit Purchase Transaction(Domestic),220743.76,2595.21,WITHDRAWAL,1
T00006378,C000220,2023-04-04 10:27:29,2023-04-04 10:29:09,M41356,Unknown Merchant,PHUKET,TH,5944,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),245358.16,8669.83,PURCHASE,1
T00006420,C000340,2023-04-05 03:22:29,2023-04-05 03:22:34,M47897,Digital Service 133,VANCOUVER,CA,4816,0001 - E-commerce,1308152001: Prepaid Purchase Transaction(Domestic),59418.39,4049.14,PURCHASE,1
T00006431,C000360,2023-04-05 09:38:56,2023-04-05 09:40:38,M15968,Transport 263,BISHKEK,KG,4111,ECOMMERCE,1308202001: Balance Inquiry Transaction(International),444.97,443.33,PURCHASE,1
T00006690,C000225,2023-04-09 11:28:22,2023-04-09 11:28:55,M16788,Hotel 244,KOSTANAY,KZ,4816,0000 - Unknown,1308202001: Balance Inquiry Transaction(International),98.28,98.28,PURCHASE,1
T00006863,C000276,2023-04-12 03:25:27,2023-04-12 03:27:24,M50800,ATM Withdrawal,AKTAU,KZ,4816,0005 - Preauthorized,1308152001: Prepaid Purchase Transaction(Domestic),94.86,94.86,PURCHASE,1
T00006900,C000238,2023-04-12 17:54:24,2023-04-12 17:54:33,M62397,Unknown Merchant,BISHKEK,KG,5065,MAGNETIC,1308232001: Transfer Transaction(Domestic),232396.21,36668.52,REFUND,1
T00006926,C000119,2023-04-13 01:22:41,2023-04-13 01:23:28,M45305,Unknown Merchant,TARAZ,KZ,5065,MAGNETIC,1308222001: Refund Transaction(International),292593.42,9391.17,TRANSFER,1
T00006927,C000230,2023-04-13 01:23:52,2023-04-13 01:25:46,M84756,Unknown Merchant,ATYRAU,KZ,5944,MAGNETIC,1308172001: Cash Withdrawal Transaction(Domestic),145207.58,29794.64,PURCHASE,1
T00006967,C000422,2023-04-13 18:40:48,2023-04-13 18:41:40,M79918,Cafe and restaraunts 79,ALMATY,KZ,5812,0001 - E-commerce,1308252001: Bill Payment Transaction(Domestic),82359.51,82359.51,PURCHASE,1
T00007006,C000079,2023-04-14 07:04:00,2023-04-14 07:05:47,M91017,Jewelry 138,LONDON,GB,4816,0002 - Mail/Phone order,1308152001: Prepaid Purchase Transaction(Domestic),32.73,32.73,PURCHASE,1
T00007062,C000279,2023-04-15 00:20:29,2023-04-15 00:20:34,M15283,Supermarket 166,TALDYKORGAN,KZ,5411,0510 - Contactless - Magstripe,1308162001: Prepaid Purchase Transaction(International),161981.83,9561.49,PURCHASE,1
T00007220,C000499,2023-04-17 02:37:26,2023-04-17 02:37:31,M77451,Digital Service 227,TALDYKORGAN,KZ,4816,0710 - Contactless - VSDC chip,1308162001: Prepaid Purchase Transaction(International),9055.03,5780.67,PURCHASE,1
T00007289,C000119,2023-04-18 01:12:56,2023-04-18 01:13:01,M33906,Jewelry 67,KUALA LUMPUR,MY,5944,0004 - Installment,1308222001: Refund Transaction(International),191506.43,54595.41,PURCHASE,1
T00007413,C000472,2023-04-19 13:53:37,2023-04-19 13:54:14,M60649,Supermarket 260,ZURICH,CH,5411,ECOMMERCE,1308272001: Other Transaction(Domestic),5175.58,5148.33,TRANSFER,1
T00007433,C000017,2023-04-19 19:17:32,2023-04-19 19:17:41,M43544,Transport 588,MONTREAL,CA,4111,ECOMMERCE,1308282001: Other Transaction(International),928.59,908.43,PURCHASE,1
T00007459,C000302,2023-04-20 03:42:03,2023-04-20 03:42:08,M85470,Pharmacy 863,BISHKEK,KG,5912,0730 - Contactless - VSDC chip,1308262001: Bill Payment Transaction(International),10640.5,3894.84,WITHDRAWAL,1
T00007547,C000357,2023-04-21 02:38:54,2023-04-21 02:39:47,M15941,Supermarket 859,SHYMKENT,KZ,5411,0003 - Recurring,1308242001: Transfer Transaction(International),283812.67,283812.67,WITHDRAWAL,1
T00007648,C000062,2023-04-22 14:52:34,2023-04-22 14:53:20,M43617,Jewelry 454,SHYMKENT,KZ,5944,0005 - Preauthorized,1308162001: Prepaid Purchase Transaction(International),39904.84,39904.84,WITHDRAWAL,1
T00007669,C000376,2023-04-22 22:39:47,2023-04-22 22:40:48,M32302,Transport 817,TARAZ,KZ,4111,0008 - Not used,1308192001: Balance Inquiry Transaction(Domestic),483782.31,483782.31,PURCHASE,1
T00007682,C000039,2023-04-23 02:42:36,2023-04-23 02:42:41,M67541,Supermarket 756,AMSTERDAM,NL,5411,0006 - Cash,1308162001: Prepaid Purchase Transaction(International),21911.95,8837.82,PURCHASE,1
T00007831,C000334,2023-04-25 14:05:54,2023-04-25 14:07:26,M93240,Elecrtronics 566,CAIRO,EG,5065,0800 - Contactless - Magstripe,1308132001: Credit Purchase Transaction(Domestic),47400.27,47400.27,PURCHASE,1
T00007966,C000333,2023-04-27 11:43:26,2023-04-27 11:45:06,M79460,Unknown Merchant,SAMARKAND,UZ,5065,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),237905.36,53205.42,WITHDRAWAL,1
T00008045,C000303,2023-04-28 14:31:15,2023-04-28 14:32:03,M56981,Cafe and restaraunts 129,ATYRAU,KZ,4816,0110 - Swipe,1308242001: Transfer Transaction(International),3.41,3.41,PURCHASE,1
T00008093,C000219,2023-04-29 08:01:42,2023-04-29 08:02:10,M64230,Supermarket 850,SHYMKENT,KZ,4816,0000 - Unknown,1308172001: Cash Withdrawal Transaction(Domestic),58.77,58.77,PURCHASE,1
T00008146,C000083,2023-04-30 05:10:25,2023-04-30 05:10:59,M33302,Pharmacy 189,TALDYKORGAN,KZ,5912,0002 - Mail/Phone order,1308202001: Balance Inquiry Transaction(International),67788.06,67788.06,PURCHASE,1
T00008208,C000284,2023-05-01 01:48:43,2023-05-01 01:48:48,M15679,Digital Service 183,ALMATY,KZ,4816,0004 - Installment,1308272001: Other Transaction(Domestic),65902.6,5135.96,WITHDRAWAL,1
T00008220,C000157,2023-05-01 04:20:23,2023-05-01 04:21:22,M71174,Jewelry 213,SEMEY,KZ,5944,0800 - Contactless - Magstripe,1308172001: Cash Withdrawal Transaction(Domestic),62902.8,62902.8,PURCHASE,1
T00008378,C000401,2023-05-03 04:31:40,2023-05-03 04:31:45,M61313,Elecrtronics 375,MARSEILLE,FR,5065,0001 - E-commerce,1308262001: Bill Payment Transaction(International),73594.19,28383.8,PURCHASE,1
T00008774,C000058,2023-05-09 08:52:56,2023-05-09 08:54:24,M85462,Elecrtronics 172,AKTAU,KZ,5065,1000 - Credential on file,1308232001: Transfer Transaction(Domestic),306145.22,306145.22,PURCHASE,1
T00008784,C000493,2023-05-09 12:13:52,2023-05-09 12:15:27,M97845,Elecrtronics 519,TALDYKORGAN,KZ,5065,0000 - Unknown,1308282001: Other Transaction(International),58425.2,58425.2,PURCHASE,1
T00008819,C000413,2023-05-10 01:11:30,2023-05-10 01:11:35,M32975,Online store 601,SEMEY,KZ,5999,0110 - Swipe,1308282001: Other Transaction(International),35400.01,4688.93,WITHDRAWAL,1
T00008866,C000301,2023-05-10 21:56:49,2023-05-10 21:57:55,M70036,Online store 693,ALMATY,KZ,5999,0000 - Unknown,1308252001: Bill Payment Transaction(Domestic),402149.32,402149.32,PURCHASE,1
T00008938,C000465,2023-05-11 18:17:23,2023-05-11 18:19:16,M32166,Jewelry 928,ALMATY,KZ,5944,1000 - Credential on file,1308182001: Cash Withdrawal Transaction(International),68200.35,68200.35,PURCHASE,1
T00008949,C000316,2023-05-11 23:46:02,2023-05-11 23:47:19,M99273,ATM Withdrawal,BARCELONA,ES,4816,0710 - Contactless - VSDC chip,1308212001: Refund Transaction(Domestic),43.3,43.3,PURCHASE,1
T00009133,C000230,2023-05-14 17:37:44,2023-05-14 17:39:43,M24956,Online store 755,ASTANA,KZ,5999,1000 - Credential on file,1308172001: Cash Withdrawal Transaction(Domestic),119529.14,119529.14,PURCHASE,1
T00009209,C000478,2023-05-16 00:57:22,2023-05-16 00:57:27,M45050,Transport 230,GOTHENBURG,SE,4111,0510 - Contactless - Magstripe,1308192001: Balance Inquiry Transaction(Domestic),37009.33,526.03,PURCHASE,1
T00009300,C000418,2023-05-17 02:36:35,2023-05-17 02:38:12,M47581,Online store 352,SEMEY,KZ,5999,0710 - Contactless - VSDC chip,1308142001: Credit Purchase Transaction(International),336734.83,336734.83,PURCHASE,1
T00009304,C000350,2023-05-17 03:11:12,2023-05-17 03:11:17,M15653,Supermarket 132,CANCUN,MX,5411,0008 - Not used,1308152001: Prepaid Purchase Transaction(Domestic),269648.64,6917.0,PURCHASE,1
T00009488,C000294,2023-05-20 01:27:48,2023-05-20 01:28:34,M70438,Unknown Merchant,CHICAGO,US,5065,MAGNETIC,1308132001: Credit Purchase Transaction(Domestic),185902.59,97.48,PURCHASE,1
T00009497,C000246,2023-05-20 03:34:54,2023-05-20 03:35:00,M86013,Hotel 483,GENEVA,CH,7011,ECOMMERCE,1308122001: Debit Purchase Transaction(International),21767.67,21316.75,WITHDRAWAL,1
T00009604,C000293,2023-05-21 20:28:56,2023-05-21 20:30:50,M75118,Elecrtronics 913,ANKARA,TR,5065,ECOMMERCE,1308182001: Cash Withdrawal Transaction(International),70012.34,69249.15,PURCHASE,1
T00009638,C000019,2023-05-22 08:54:59,2023-05-22 08:56:16,M78962,Pharmacy 12,TALDYKORGAN,KZ,4816,0800 - Contactless - Magstripe,1308162001: Prepaid Purchase Transaction(International),3.77,3.77,WITHDRAWAL,1
T00009646,C000098,2023-05-22 09:49:30,2023-05-22 09:49:42,M40190,Transport 534,SEMEY,KZ,4111,0730 - Contactless - VSDC chip,1308152001: Prepaid Purchase Transaction(Domestic),75459.4,75459.4,PURCHASE,1
T00009647,C000266,2023-05-22 10:20:24,2023-05-22 10:20:52,M63833,ATM Withdrawal,SHARM EL SHEIKH,EG,4816,1000 - Credential on file,1308192001: Balance Inquiry Transaction(Domestic),5.8,5.8,WITHDRAWAL,1
T00009654,C000047,2023-05-22 12:44:53,2023-05-22 12:45:32,M20921,Transport 402,BUSAN,KR,4111,ECOMMERCE,1308262001: Bill Payment Transaction(International),699.14,698.77,PURCHASE,1
T00009682,C000347,2023-05-22 22:23:55,2023-05-22 22:25:40,M91135,Digital Service 514,SEMEY,KZ,4816,1000 - Credential on file,1308122001: Debit Purchase Transaction(International),23.92,23.92,TRANSFER,1
T00009685,C000173,2023-05-23 00:11:17,2023-05-23 00:13:03,M14813,Supermarket 177,ATYRAU,KZ,4816,0720 - Contactless - VSDC magstripe,1308222001: Refund Transaction(International),75.23,75.23,REFUND,1
T00009745,C000147,2023-05-23 18:49:12,2023-05-23 18:49:25,M38564,Unknown Merchant,VENICE,IT,5065,MAGNETIC,1308272001: Other Transaction(Domestic),224114.27,25761.51,PURCHASE,1
T00009814,C000039,2023-05-24 18:42:07,2023-05-24 18:43:37,M86335,Elecrtronics 833,MEXICO CITY,MX,5065,ECOMMERCE,1308162001: Prepaid Purchase Transaction(International),36821.91,36361.13,PURCHASE,1
T00010115,C000124,2023-05-29 01:43:20,2023-05-29 01:43:25,M98161,Online store 21,KARAGANDA,KZ,5999,0800 - Contactless - Magstripe,1308182001: Cash Withdrawal Transaction(International),225919.15,4936.08,REFUND,1
T00010212,C000043,2023-05-30 13:27:05,2023-05-30 13:27:15,M65940,Digital Service 976,FRANKFURT,DE,4816,0800 - Contactless - Magstripe,1308222001: Refund Transaction(International),141514.34,141514.34,WITHDRAWAL,1
T00010250,C000235,2023-05-31 02:23:44,2023-05-31 02:25:01,M94535,Unknown Merchant,TARAZ,KZ,5065,MAGNETIC,1308162001: Prepaid Purchase Transaction(International),142669.75,2217.17,WITHDRAWAL,1
T00010290,C000406,2023-05-31 13:40:35,2023-05-31 13:42:02,M20838,Unknown Merchant,ROME,IT,5944,MAGNETIC,1308272001: Other Transaction(Domestic),107733.23,31394.73,PURCHASE,1
T00010299,C000336,2023-05-31 18:32:00,2023-05-31 18:32:35,M57522,Unknown Merchant,KOSTANAY,KZ,5944,MAGNETIC,1308272001: Other Transaction(Domestic),241881.74,4417.96,PURCHASE,1
T00010314,C000303,2023-05-31 23:55:28,2023-05-31 23:56:24,M28709,Unknown Merchant,BATUMI,GE,5065,MAGNETIC,1308242001: Transfer Transaction(International),283034.75,8082.59,PURCHASE,1
T00010317,C000172,2023-06-01 01:25:38,2023-06-01 01:27:12,M76812,Elecrtronics 634,ZURICH,CH,5065,ECOMMERCE,1308242001: Transfer Transaction(International),33666.65,33093.0,WITHDRAWAL,1
T00010325,C000441,2023-06-01 04:38:43,2023-06-01 04:39:53,M73644,Elecrtronics 715,MEXICO CITY,MX,5065,ECOMMERCE,1308112001: Debit Purchase Transaction(Domestic),100.0,99.22,PURCHASE,1
T00010347,C000455,2023-06-01 13:07:18,2023-06-01 13:08:47,M11059,Hotel 628,SEMEY,KZ,4816,0003 - Recurring,1308202001: Balance Inquiry Transaction(International),29.09,29.09,PURCHASE,1
T00010355,C000446,2023-06-01 15:40:43,2023-06-01 15:41:26,M28341,Cafe and restaraunts 825,KYOTO,JP,5812,ECOMMERCE,1308142001: Credit Purchase Transaction(International),5998.42,5852.01,PURCHASE,1
T00010407,C000245,2023-06-02 12:41:54,2023-06-02 12:42:02,M41622,Cafe and restaraunts 916,GENEVA,CH,4816,0001 - E-commerce,1308142001: Credit Purchase Transaction(International),88.25,88.25,PURCHASE,1
T00010435,C000449,2023-06-02 20:28:45,2023-06-02 20:29:04,M75271,ATM Withdrawal,BERLIN,DE,6011,ECOMMERCE,1308202001: Balance Inquiry Transaction(International),10127.64,9827.51,PURCHASE,1
T00010449,C000315,2023-06-03 00:03:53,2023-06-03 00:05:24,M45051,Cafe and restaraunts 675,BATUMI,GE,5812,ECOMMERCE,1308172001: Cash Withdrawal Transaction(Domestic),1466.3,1434.83,PURCHASE,1
T00010493,C000341,2023-06-03 14:50:05,2023-06-03 14:51:08,M56275,Cafe and restaraunts 181,SEOUL,KR,5812,ECOMMERCE,1308142001: Credit Purchase Transaction(International),3359.36,3287.65,PURCHASE,1
T00010545,C000051,2023-06-04 08:10:47,2023-06-04 08:12:43,M30305,Unknown Merchant,ANTALYA,TR,5944,MAGNETIC,1308172001: Cash Withdrawal Transaction(Domestic),158545.13,5468.85,PURCHASE,1
T00010546,C000043,2023-06-04 08:11:53,2023-06-04 08:12:00,M78480,Supermarket 341,LONDON,GB,4816,0710 - Contactless - VSDC chip,1308222001: Refund Transaction(International),45.01,45.01,PURCHASE,1
T00010582,C000181,2023-06-04 18:02:04,2023-06-04 18:02:33,M60796,Unknown Merchant,MELBOURNE,AU,5065,MAGNETIC,1308222001: Refund Transaction(International),202637.41,5961.66,PURCHASE,1
T00010597,C000368,2023-06-04 21:53:02,2023-06-04 21:53:56,M72217,ATM Withdrawal,ALMATY,KZ,6011,0003 - Recurring,1308272001: Other Transaction(Domestic),106786.62,106786.62,PURCHASE,1
T00010896,C000350,2023-06-09 03:20:50,2023-06-09 03:20:55,M19481,Online store 724,PAVLODAR,KZ,5999,0000 - Unknown,1308152001: Prepaid Purchase Transaction(Domestic),106327.07,2150.03,PURCHASE,1
T00010919,C000062,2023-06-09 09:42:05,2023-06-09 09:43:00,M73965,Cafe and restaraunts 444,VANCOUVER,CA,5812,ECOMMERCE,1308162001: Prepaid Purchase Transaction(International),2778.85,2750.17,PURCHASE,1
T00010920,C000220,2023-06-09 10:01:35,2023-06-09 10:02:51,M62877,Digital Service 316,BATUMI,GE,4816,0120 - Keyin,1308182001: Cash Withdrawal Transaction(International),48768.83,48768.83,PURCHASE,1
T00010922,C000323,2023-06-09 10:33:53,2023-06-09 10:35:13,M10315,Supermarket 648,SEMEY,KZ,4816,1000 - Credential on file,1308262001: Bill Payment Transaction(International),15.05,15.05,PURCHASE,1
T00010945,C000336,2023-06-09 18:39:59,2023-06-09 18:41:26,M63647,Transport 614,KOSTANAY,KZ,4816,0008 - Not used,1308272001: Other Transaction(Domestic),5.38,5.38,PURCHASE,1
T00010957,C000328,2023-06-09 21:34:48,2023-06-09 21:36:01,M64079,Hotel 422,ISTANBUL,TR,4816,0730 - Contactless - VSDC chip,1308242001: Transfer Transaction(International),23.28,23.28,PURCHASE,1
T00010971,C000237,2023-06-10 03:16:55,2023-06-10 03:17:13,M95543,ATM Withdrawal,ASTANA,KZ,6011,0001 - E-commerce,1308162001: Prepaid Purchase Transaction(International),41440.31,41440.31,PURCHASE,1
T00011005,C000114,2023-06-10 12:59:00,2023-06-10 13:00:20,M42229,Unknown Merchant,KRAKOW,PL,5065,MAGNETIC,1308152001: Prepaid Purchase Transaction(Domestic),139056.92,2813.9,PURCHASE,1
T00011013,C000249,2023-06-10 16:14:36,2023-06-10 16:15:34,M66651,Cafe and restaraunts 375,SEMEY,KZ,4816,0003 - Recurring,1308212001: Refund Transaction(Domestic),40.34,40.34,PURCHASE,1
T00011017,C000294,2023-06-10 16:40:13,2023-06-10 16:40:40,M75646,Online store 710,MONTREAL,CA,5999,0007 - Other,1308132001: Credit Purchase Transaction(Domestic),27951.44,27951.44,PURCHASE,1
T00011025,C000058,2023-06-10 18:56:16,2023-06-10 18:57:09,M61245,Hotel 463,SAINT PETERSBURG,RU,7011,0008 - Not used,1308232001: Transfer Transaction(Domestic),513135.37,513135.37,WITHDRAWAL,1
T00011055,C000350,2023-06-11 08:30:59,2023-06-11 08:32:32,M59013,Cafe and restaraunts 467,TARAZ,KZ,5812,0510 - Contactless - Magstripe,1308152001: Prepaid Purchase Transaction(Domestic),366193.87,366193.87,PURCHASE,1
T00011143,C000412,2023-06-12 13:44:52,2023-06-12 13:45:52,M35696,Digital Service 69,CAIRO,EG,4816,0002 - Mail/Phone order,1308192001: Balance Inquiry Transaction(Domestic),21.86,21.86,PURCHASE,1
T00011154,C000353,2023-06-12 15:54:40,2023-06-12 15:56:03,M82195,Unknown Merchant,KOSTANAY,KZ,5065,MAGNETIC,1308132001: Credit Purchase Transaction(Domestic),190689.54,98.54,WITHDRAWAL,1
T00011175,C000230,2023-06-12 21:54:37,2023-06-12 21:56:13,M99824,Elecrtronics 12,KRAKOW,PL,5065,ECOMMERCE,1308172001: Cash Withdrawal Transaction(Domestic),100.0,98.89,REFUND,1
T00011212,C000255,2023-06-13 10:30:46,2023-06-13 10:32:02,M59433,Hotel 328,GUANGZHOU,CN,7011,ECOMMERCE,1308282001: Other Transaction(International),39552.32,38708.75,PURCHASE,1
T00011278,C000304,2023-06-14 09:09:07,2023-06-14 09:10:28,M68678,Supermarket 188,ABU DHABI,AE,5411,0002 - Mail/Phone order,1308222001: Refund Transaction(International),181401.14,181401.14,PURCHASE,1
T00011316,C000112,2023-06-14 19:43:41,2023-06-14 19:44:06,M87987,Online store 610,LOS ANGELES,US,5999,0002 - Mail/Phone order,1308212001: Refund Transaction(Domestic),175581.71,175581.71,PURCHASE,1
T00011382,C000224,2023-06-16 00:12:01,2023-06-16 00:12:06,M33005,Hotel 808,KOSTANAY,KZ,7011,0510 - Contactless - Magstripe,1308272001: Other Transaction(Domestic),12424.61,32304.76,PURCHASE,1
T00011422,C000361,2023-06-16 14:53:52,2023-06-16 14:54:22,M74153,Transport 768,BATUMI,GE,4816,0008 - Not used,1308232001: Transfer Transaction(Domestic),75.29,75.29,WITHDRAWAL,1
T00011452,C000474,2023-06-17 02:33:19,2023-06-17 02:33:24,M90286,Online store 27,BERLIN,DE,5999,0008 - Not used,1308162001: Prepaid Purchase Transaction(International),47046.18,18866.53,PURCHASE,1
T00011561,C000406,2023-06-18 19:22:34,2023-06-18 19:23:38,M72683,Digital Service 874,MONTREAL,CA,4816,0001 - E-commerce,1308272001: Other Transaction(Domestic),124493.06,124493.06,PURCHASE,1
T00011587,C000148,2023-06-19 03:03:29,2023-06-19 03:03:34,M29924,Elecrtronics 421,MEXICO CITY,MX,5065,0000 - Unknown,1308122001: Debit Purchase Transaction(International),50088.24,44750.9,PURCHASE,1
T00011590,C000246,2023-06-19 03:36:30,2023-06-19 03:36:35,M69169,Transport 135,SYDNEY,AU,4111,0001 - E-commerce,1308122001: Debit Purchase Transaction(International),18355.77,1668.2,TRANSFER,1
T00011640,C000081,2023-06-19 21:09:26,2023-06-19 21:09:35,M26888,Supermarket 281,SHARM EL SHEIKH,EG,5411,ECOMMERCE,1308272001: Other Transaction(Domestic),6929.89,6730.44,PURCHASE,1
T00011715,C000245,2023-06-21 04:15:38,2023-06-21 04:17:22,M60019,Jewelry 444,AMSTERDAM,NL,5944,0004 - Installment,1308142001: Credit Purchase Transaction(International),802462.29,802462.29,PURCHASE,1
T00011793,C000065,2023-06-22 11:57:56,2023-06-22 11:57:57,M68956,Pharmacy 447,PAVLODAR,KZ,5912,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),153263.85,153263.85,WITHDRAWAL,1
T00011804,C000415,2023-06-22 15:19:52,2023-06-22 15:20:35,M59639,Unknown Merchant,WARSAW,PL,5065,MAGNETIC,1308202001: Balance Inquiry Transaction(International),276485.62,913.99,PURCHASE,1
T00011833,C000280,2023-06-23 03:00:26,2023-06-23 03:00:31,M53506,Pharmacy 659,BUKHARA,UZ,5912,0720 - Contactless - VSDC magstripe,1308242001: Transfer Transaction(International),39893.09,4093.83,PURCHASE,1
T00011893,C000284,2023-06-24 01:32:47,2023-06-24 01:33:44,M15688,ATM Withdrawal,VENICE,IT,6011,ECOMMERCE,1308272001: Other Transaction(Domestic),100.0,98.13,PURCHASE,1
T00011974,C000402,2023-06-25 03:44:05,2023-06-25 03:44:10,M41012,ATM Withdrawal,ATYRAU,KZ,6011,0003 - Recurring,1308112001: Debit Purchase Transaction(Domestic),109745.39,15205.61,TRANSFER,1
T00011982,C000332,2023-06-25 07:12:50,2023-06-25 07:14:33,M32039,Unknown Merchant,TALDYKORGAN,KZ,5944,MAGNETIC,1308272001: Other Transaction(Domestic),120288.66,43089.11,PURCHASE,1
T00012082,C000494,2023-06-27 01:53:46,2023-06-27 01:55:00,M46231,Jewelry 759,AKTAU,KZ,4816,0004 - Installment,1308262001: Bill Payment Transaction(International),9.49,9.49,REFUND,1
T00012147,C000164,2023-06-28 02:15:43,2023-06-28 02:15:48,M64877,Cafe and restaraunts 173,TBILISI,GE,5812,0007 - Other,1308262001: Bill Payment Transaction(International),23801.15,1503.47,PURCHASE,1
